in_station,out_station,time_minute,time_hour_minute
9,7,1277,21:17
11,19,1258,20:58
16,20,1282,21:22
8,13,1102,18:22
20,11,1120,18:40
7,12,1101,18:21
3,22,1124,18:44
22,12,1098,18:18
23,16,1192,19:52
2,9,1167,19:27
23,2,1209,20:09
21,3,1169,19:29
21,13,1133,18:53
21,3,1050,17:30
23,4,1045,17:25
3,11,1202,20:02
22,21,1017,16:57
24,13,1076,17:56
14,8,1005,16:45
11,12,1177,19:37
6,13,1123,18:43
13,17,1019,16:59
14,12,998,16:38
24,3,1015,16:55
6,15,1164,19:24
9,6,998,16:38
24,14,1024,17:04
17,20,1112,18:32
21,2,1017,16:57
8,19,1216,20:16
13,17,1135,18:55
15,2,1276,21:16
11,7,1081,18:01
13,21,1205,20:05
23,11,1127,18:47
9,12,1073,17:53
11,13,1093,18:13
21,17,1005,16:45
8,5,1409,23:29
24,13,1035,17:15
11,16,1162,19:22
23,4,1124,18:44
2,11,1048,17:28
17,15,1195,19:55
20,23,1037,17:17
15,16,1042,17:22
11,24,1144,19:04
3,19,1150,19:10
18,14,1292,21:32
12,8,1137,18:57
8,16,1190,19:50
15,17,1237,20:37
5,13,1243,20:43
19,23,1122,18:42
23,17,1236,20:36
18,9,1057,17:37
22,7,1368,22:48
14,11,1053,17:33
12,17,1003,16:43
23,17,1217,20:17
20,15,1051,17:31
24,2,1009,16:49
21,16,1231,20:31
6,7,1003,16:43
20,17,1226,20:26
11,18,1302,21:42
5,20,1239,20:39
24,15,1144,19:04
5,19,1068,17:48
5,2,1119,18:39
22,3,1128,18:48
6,7,1102,18:22
21,12,1139,18:59
6,12,1194,19:54
12,19,1022,17:02
5,7,1165,19:25
24,11,1211,20:11
13,14,1093,18:13
9,7,1289,21:29
8,16,1115,18:35
5,21,1046,17:26
14,11,1166,19:26
9,2,1092,18:12
5,4,1039,17:19
5,13,1148,19:08
13,11,994,16:34
11,4,1265,21:05
18,5,1223,20:23
22,20,1128,18:48
5,18,1151,19:11
9,12,1147,19:07
14,15,1087,18:07
23,13,1088,18:08
11,20,1201,20:01
8,7,1019,16:59
5,13,1152,19:12
14,23,1260,21:00
8,17,1298,21:38
11,22,1202,20:02
5,16,1196,19:56
5,24,1095,18:15
24,7,1263,21:03
11,6,1223,20:23
14,24,1255,20:55
8,18,1014,16:54
11,14,1217,20:17
19,15,1018,16:58
5,3,1200,20:00
11,7,1153,19:13
13,5,1040,17:20
14,5,1069,17:49
22,6,1054,17:34
11,13,1142,19:02
9,4,1244,20:44
14,4,1075,17:55
20,17,1264,21:04
20,13,1152,19:12
21,15,1291,21:31
8,7,1243,20:43
7,13,1289,21:29
24,9,1135,18:55
4,2,1212,20:12
24,2,1023,17:03
4,11,1287,21:27
24,18,1112,18:32
2,24,1131,18:51
6,15,1121,18:41
15,11,1112,18:32
1,24,1210,20:10
20,3,1217,20:17
11,3,1028,17:08
8,13,1200,20:00
2,14,1162,19:22
4,12,994,16:34
12,8,1202,20:02
21,3,1073,17:53
6,20,1115,18:35
22,13,1131,18:51
1,13,1209,20:09
14,16,1304,21:44
7,19,1077,17:57
19,11,1196,19:56
9,12,1006,16:46
22,14,1209,20:09
1,12,1062,17:42
15,17,1096,18:16
2,18,1134,18:54
9,12,1117,18:37
20,17,1079,17:59
18,17,1180,19:40
9,8,1237,20:37
17,13,1134,18:54
9,19,1034,17:14
11,2,1025,17:05
15,12,1069,17:49
4,13,1119,18:39
4,8,1180,19:40
20,11,1067,17:47
14,4,1015,16:55
11,12,1081,18:01
13,7,1200,20:00
9,17,1255,20:55
9,18,1111,18:31
15,17,1150,19:10
13,2,1181,19:41
8,11,1116,18:36
23,9,1218,20:18
1,12,1099,18:19
19,7,1161,19:21
11,22,992,16:32
2,17,1181,19:41
5,20,1063,17:43
15,17,1199,19:59
13,24,1025,17:05
8,6,1269,21:09
21,3,1057,17:37
12,13,1205,20:05
18,5,1195,19:55
1,3,1248,20:48
16,3,1037,17:17
19,20,1036,17:16
11,12,1149,19:09
16,3,1271,21:11
15,9,1286,21:26
11,12,1142,19:02
24,3,1018,16:58
19,18,1065,17:45
11,13,1363,22:43
12,7,1140,19:00
3,13,1180,19:40
10,14,1006,16:46
11,13,1129,18:49
7,12,1014,16:54
17,15,1118,18:38
8,5,1079,17:59
21,13,1064,17:44
11,14,1291,21:31
3,23,1030,17:10
23,14,1240,20:40
2,21,1000,16:40
5,18,1234,20:34
17,18,1145,19:05
18,13,1030,17:10
11,2,1078,17:58
4,21,1008,16:48
7,12,1272,21:12
23,21,1116,18:36
20,24,1279,21:19
3,17,1239,20:39
6,11,1294,21:34
8,12,1040,17:20
21,8,1147,19:07
17,19,1077,17:57
22,11,1065,17:45
21,10,1036,17:16
5,19,1001,16:41
23,7,1228,20:28
11,18,1174,19:34
21,13,1271,21:11
9,13,1089,18:09
19,5,1188,19:48
22,19,1279,21:19
11,4,1132,18:52
11,7,1292,21:32
13,11,1145,19:05
13,7,1195,19:55
5,23,996,16:36
11,24,1114,18:34
11,24,1102,18:22
11,7,1254,20:54
15,14,1163,19:23
3,8,1072,17:52
11,3,1183,19:43
12,18,1237,20:37
1,24,1036,17:16
13,14,1007,16:47
19,18,1099,18:19
11,19,1076,17:56
22,18,1069,17:49
22,18,1063,17:43
14,7,1083,18:03
15,14,1174,19:34
19,3,1006,16:46
24,9,1127,18:47
7,12,1191,19:51
13,19,1086,18:06
18,24,1233,20:33
18,4,1142,19:02
9,13,1062,17:42
8,5,1211,20:11
5,19,1034,17:14
8,17,1071,17:51
21,24,1121,18:41
7,23,1121,18:41
24,4,1154,19:14
11,14,1162,19:22
11,12,1214,20:14
15,11,1045,17:25
3,13,1222,20:22
9,4,1311,21:51
15,7,1217,20:17
15,18,1144,19:04
22,8,1143,19:03
22,4,1074,17:54
6,24,1222,20:22
9,24,1351,22:31
11,7,1179,19:39
9,11,1074,17:54
11,3,999,16:39
8,18,1320,22:00
23,4,1084,18:04
12,18,1004,16:44
12,19,1154,19:14
24,2,1158,19:18
4,13,1139,18:59
11,15,1083,18:03
11,13,1121,18:41
13,12,1157,19:17
8,21,1093,18:13
17,15,1005,16:45
20,7,1153,19:13
23,14,1308,21:48
1,17,1053,17:33
8,13,1213,20:13
5,6,1078,17:58
7,13,1244,20:44
21,12,1023,17:03
3,2,1022,17:02
24,9,1306,21:46
8,7,1120,18:40
13,19,1200,20:00
5,4,1282,21:22
18,6,1135,18:55
22,14,1048,17:28
3,14,1230,20:30
6,4,1070,17:50
8,5,1166,19:26
14,2,1100,18:20
4,3,1156,19:16
11,17,994,16:34
8,3,1062,17:42
15,3,1290,21:30
24,18,1101,18:21
12,15,1361,22:41
6,22,1273,21:13
11,5,1253,20:53
15,12,1105,18:25
13,19,1188,19:48
22,13,1155,19:15
2,20,1037,17:17
9,24,1176,19:36
15,4,1078,17:58
9,13,1132,18:52
13,6,1074,17:54
20,7,1148,19:08
12,17,1121,18:41
8,19,1220,20:20
22,16,1075,17:55
11,24,1100,18:20
22,3,1229,20:29
5,8,1131,18:51
9,5,1052,17:32
20,6,1086,18:06
3,12,1123,18:43
20,21,1048,17:28
19,9,1197,19:57
3,6,1227,20:27
11,2,1267,21:07
24,14,1012,16:52
7,8,1087,18:07
13,5,1022,17:02
3,11,1092,18:12
24,13,1160,19:20
14,6,1254,20:54
7,5,1034,17:14
11,17,1179,19:39
3,22,1335,22:15
11,19,1244,20:44
14,22,1047,17:27
9,12,1180,19:40
7,2,1013,16:53
14,19,1078,17:58
21,13,1093,18:13
5,19,1221,20:21
22,5,993,16:33
1,12,1083,18:03
20,15,1093,18:13
5,20,1021,17:01
15,13,1157,19:17
13,18,1154,19:14
22,12,1144,19:04
19,11,1096,18:16
19,17,1193,19:53
2,12,1065,17:45
8,24,1127,18:47
20,15,1253,20:53
19,4,1073,17:53
7,3,1336,22:16
17,11,1139,18:59
12,3,1026,17:06
10,2,1077,17:57
12,21,1126,18:46
12,13,1187,19:47
11,4,1055,17:35
13,22,1028,17:08
2,18,1016,16:56
9,18,1008,16:48
8,13,1153,19:13
13,3,1052,17:32
9,23,1220,20:20
11,17,1146,19:06
9,11,1162,19:22
10,19,1158,19:18
23,12,1096,18:16
12,14,1128,18:48
7,24,1058,17:38
8,12,1207,20:07
24,11,1196,19:56
9,7,1169,19:29
14,15,1110,18:30
3,16,1066,17:46
3,2,1128,18:48
5,18,1020,17:00
11,24,1170,19:30
9,19,1245,20:45
15,5,1095,18:15
1,19,1141,19:01
7,5,1130,18:50
12,11,1124,18:44
18,11,1122,18:42
9,10,1246,20:46
17,13,1197,19:57
11,12,1019,16:59
22,19,1119,18:39
14,2,1125,18:45
15,18,1348,22:28
7,23,1247,20:47
21,7,1125,18:45
15,20,1155,19:15
3,12,1122,18:42
21,14,1256,20:56
11,15,1164,19:24
11,12,1024,17:04
3,13,1166,19:26
6,13,1093,18:13
23,11,1264,21:04
1,7,1177,19:37
9,23,1134,18:54
5,17,1179,19:39
21,22,1095,18:15
23,17,1013,16:53
13,24,1201,20:01
23,4,1095,18:15
22,23,1099,18:19
13,11,1068,17:48
24,2,1103,18:23
11,20,1112,18:32
11,24,1060,17:40
5,7,1088,18:08
7,9,1052,17:32
19,20,1024,17:04
21,13,1148,19:08
24,18,1106,18:26
13,4,1282,21:22
6,24,1124,18:44
12,18,1020,17:00
5,4,1103,18:23
7,19,1105,18:25
15,22,1226,20:26
5,13,1254,20:54
13,4,1235,20:35
23,13,1198,19:58
13,15,1006,16:46
15,2,1109,18:29
11,16,1134,18:54
24,12,1043,17:23
9,4,1183,19:43
12,18,1146,19:06
7,3,1355,22:35
11,15,1132,18:52
7,2,1089,18:09
6,7,1104,18:24
15,3,1210,20:10
13,12,1089,18:09
23,2,1162,19:22
8,7,1088,18:08
13,14,1040,17:20
15,6,1213,20:13
13,18,1136,18:56
24,17,1073,17:53
14,11,1066,17:46
11,15,1074,17:54
14,11,1186,19:46
13,8,1036,17:16
18,13,1117,18:37
12,24,1227,20:27
24,20,1121,18:41
14,16,997,16:37
9,13,1116,18:36
18,11,1090,18:10
18,8,1098,18:18
21,15,1109,18:29
11,19,1183,19:43
13,17,1143,19:03
5,20,1224,20:24
12,4,1072,17:52
1,17,1176,19:36
6,24,1277,21:17
12,4,1236,20:36
11,24,1120,18:40
5,7,1092,18:12
15,13,1154,19:14
24,12,1194,19:54
23,19,1140,19:00
2,16,1067,17:47
18,3,1209,20:09
3,18,1241,20:41
11,3,1355,22:35
1,8,1146,19:06
11,2,1099,18:19
11,16,1203,20:03
15,3,1307,21:47
2,19,1100,18:20
12,18,1217,20:17
13,3,1052,17:32
7,11,1101,18:21
24,8,1068,17:48
12,2,1168,19:28
1,6,1120,18:40
11,24,1038,17:18
9,24,1039,17:19
21,18,1159,19:19
7,18,1172,19:32
24,5,1117,18:37
3,11,1007,16:47
5,17,1060,17:40
7,18,1252,20:52
20,18,1139,18:59
17,3,1213,20:13
13,24,1178,19:38
22,13,1193,19:53
24,7,1146,19:06
15,13,1110,18:30
21,24,1000,16:40
3,13,1153,19:13
21,12,1074,17:54
20,4,1247,20:47
22,20,1101,18:21
20,21,1177,19:37
22,17,1117,18:37
5,7,1032,17:12
20,23,1226,20:26
4,14,1109,18:29
5,13,1032,17:12
13,14,1182,19:42
22,21,1101,18:21
24,12,1078,17:58
5,7,1184,19:44
9,12,1051,17:31
5,2,1020,17:00
4,12,1273,21:13
11,8,1185,19:45
11,4,1372,22:52
7,16,1006,16:46
3,20,1322,22:02
12,18,1201,20:01
1,19,1052,17:32
7,23,1131,18:51
5,4,1267,21:07
4,13,1204,20:04
12,13,1020,17:00
12,23,1240,20:40
11,13,1237,20:37
19,5,1170,19:30
11,15,1208,20:08
8,4,1228,20:28
6,13,1162,19:22
13,19,1099,18:19
17,24,1266,21:06
20,12,1076,17:56
13,15,1020,17:00
14,11,1206,20:06
4,13,1086,18:06
14,13,1110,18:30
20,13,1068,17:48
11,9,1227,20:27
20,21,1108,18:28
5,14,1114,18:34
23,4,1123,18:43
24,15,1192,19:52
11,7,1167,19:27
9,18,1022,17:02
14,17,1150,19:10
21,17,1134,18:54
22,11,1209,20:09
6,12,1133,18:53
11,21,1245,20:45
7,14,1391,23:11
6,13,1133,18:53
6,21,1211,20:11
7,19,1220,20:20
9,17,1042,17:22
15,13,1123,18:43
1,2,1102,18:22
17,5,1225,20:25
23,13,1095,18:15
23,24,1042,17:22
16,11,1070,17:50
11,7,1223,20:23
8,2,1273,21:13
15,18,1010,16:50
13,22,1035,17:15
23,15,1150,19:10
13,9,1059,17:39
4,3,1204,20:04
22,13,1096,18:16
21,18,1193,19:53
1,14,1242,20:42
8,23,1190,19:50
6,16,1212,20:12
1,14,1002,16:42
1,13,1190,19:50
9,14,1010,16:50
19,6,1043,17:23
6,13,1100,18:20
5,17,1085,18:05
3,23,1111,18:31
11,7,1018,16:58
12,13,1081,18:01
13,16,1254,20:54
3,19,1246,20:46
18,11,1405,23:25
22,21,1331,22:11
10,13,1027,17:07
11,16,1173,19:33
22,13,992,16:32
13,7,1105,18:25
7,8,1191,19:51
6,19,1113,18:33
12,13,1100,18:20
13,12,1275,21:15
11,14,1060,17:40
5,2,1025,17:05
8,13,1099,18:19
17,18,1088,18:08
24,23,1023,17:03
3,11,1179,19:39
6,12,1090,18:10
5,19,1046,17:26
15,19,1121,18:41
11,13,1103,18:23
5,2,1029,17:09
7,19,1037,17:17
5,4,1072,17:52
17,15,1160,19:20
24,7,1080,18:00
5,24,1211,20:11
9,11,1059,17:39
4,11,1093,18:13
5,13,1190,19:50
11,17,1101,18:21
19,12,1014,16:54
5,15,1111,18:31
8,19,1104,18:24
5,17,1210,20:10
17,12,1144,19:04
23,16,1038,17:18
13,15,1155,19:15
18,12,1146,19:06
5,24,1114,18:34
5,8,1216,20:16
5,24,1116,18:36
5,13,1250,20:50
3,7,1213,20:13
23,12,1214,20:14
15,3,1089,18:09
13,24,1153,19:13
7,20,1069,17:49
23,3,1004,16:44
8,21,1107,18:27
3,9,1203,20:03
11,20,1125,18:45
15,13,1112,18:32
6,14,1132,18:52
15,11,1086,18:06
3,12,1038,17:18
23,3,1093,18:13
15,19,1210,20:10
17,12,1109,18:29
5,2,1092,18:12
5,23,1154,19:14
14,17,1285,21:25
11,12,1234,20:34
11,15,1111,18:31
13,18,1128,18:48
14,16,1050,17:30
12,13,1123,18:43
5,18,1159,19:19
5,4,1163,19:23
18,22,1167,19:27
21,13,1083,18:03
9,2,1157,19:17
1,2,1247,20:47
21,4,1106,18:26
13,14,1032,17:12
13,12,1061,17:41
11,21,1089,18:09
11,12,1214,20:14
11,4,1079,17:59
17,8,1209,20:09
11,17,1150,19:10
13,9,1140,19:00
21,3,1207,20:07
19,11,1194,19:54
3,7,1107,18:27
14,1,1232,20:32
5,12,1122,18:42
7,21,1032,17:12
20,16,1165,19:25
14,16,1167,19:27
22,13,1204,20:04
22,11,1039,17:19
22,24,1254,20:54
24,12,1198,19:58
5,12,1170,19:30
3,13,1257,20:57
13,15,1036,17:16
11,8,1134,18:54
1,13,1097,18:17
5,19,1000,16:40
11,6,1200,20:00
24,13,1218,20:18
3,20,1207,20:07
7,2,1047,17:27
11,14,1085,18:05
4,12,1189,19:49
8,13,1084,18:04
9,15,1178,19:38
6,13,1129,18:49
24,7,1135,18:55
15,12,1238,20:38
24,8,1024,17:04
22,13,1156,19:16
19,14,1003,16:43
3,12,1012,16:52
9,17,1286,21:26
9,8,1072,17:52
24,10,1065,17:45
17,2,1217,20:17
7,4,1063,17:43
5,24,1145,19:05
16,4,1109,18:29
8,6,1229,20:29
19,3,1152,19:12
6,4,1076,17:56
14,11,1156,19:16
18,22,1101,18:21
6,20,1213,20:13
22,12,1208,20:08
24,16,1014,16:54
5,12,1145,19:05
12,13,1012,16:52
5,12,1184,19:44
6,4,1069,17:49
21,19,1165,19:25
11,3,998,16:38
16,6,1055,17:35
6,5,1013,16:53
14,4,1132,18:52
19,13,1068,17:48
11,15,1007,16:47
5,2,1211,20:11
13,11,1078,17:58
6,15,1093,18:13
11,13,1199,19:59
4,1,1106,18:26
13,24,1203,20:03
18,14,1045,17:25
10,19,1021,17:01
8,11,1340,22:20
3,17,1037,17:17
9,15,1074,17:54
5,12,1141,19:01
13,20,1179,19:39
5,13,1037,17:17
15,5,1073,17:53
13,20,1283,21:23
13,2,1126,18:46
11,3,1193,19:53
13,3,1007,16:47
9,17,1006,16:46
4,11,1278,21:18
24,13,1049,17:29
9,18,1170,19:30
4,14,1025,17:05
19,7,1128,18:48
14,3,1078,17:58
21,19,1070,17:50
23,8,1176,19:36
7,16,1054,17:34
14,9,1052,17:32
5,24,1178,19:38
17,3,1250,20:50
23,22,1305,21:45
6,13,1128,18:48
12,13,1200,20:00
6,18,1018,16:58
9,4,1099,18:19
11,18,1240,20:40
11,12,1012,16:52
2,20,1127,18:47
20,13,1070,17:50
9,24,1245,20:45
7,19,1061,17:41
16,6,1088,18:08
16,15,1007,16:47
11,12,1237,20:37
4,22,998,16:38
3,24,1047,17:27
8,14,1235,20:35
9,11,1135,18:55
7,2,1125,18:45
22,11,1004,16:44
24,18,1124,18:44
15,5,1103,18:23
11,4,992,16:32
12,13,1141,19:01
11,14,1095,18:15
14,20,1099,18:19
21,3,1053,17:33
7,19,1255,20:55
14,7,1303,21:43
5,13,1030,17:10
11,14,1087,18:07
9,13,1169,19:29
13,2,1143,19:03
20,5,1003,16:43
8,21,1094,18:14
21,23,1278,21:18
11,13,1125,18:45
3,16,1190,19:50
5,4,1297,21:37
21,19,1259,20:59
24,5,1188,19:48
15,18,1142,19:02
24,21,1175,19:35
7,13,1019,16:59
10,15,1071,17:51
20,12,1113,18:33
9,17,1023,17:03
11,4,1378,22:58
11,20,1246,20:46
11,24,1011,16:51
15,22,1161,19:21
11,12,1162,19:22
11,7,1039,17:19
17,20,1259,20:59
14,13,1239,20:39
11,2,991,16:31
13,4,1163,19:23
13,15,1168,19:28
6,21,1141,19:01
11,7,1088,18:08
24,12,1002,16:42
7,11,1262,21:02
4,17,1206,20:06
9,12,1165,19:25
24,12,1095,18:15
15,18,1291,21:31
24,7,1069,17:49
9,19,1144,19:04
12,19,1274,21:14
14,19,1181,19:41
3,17,1164,19:24
11,12,1089,18:09
5,19,1208,20:08
8,11,1154,19:14
24,14,1080,18:00
17,3,1015,16:55
12,4,1074,17:54
3,21,1140,19:00
17,6,1249,20:49
5,13,1051,17:31
7,22,1004,16:44
3,17,1296,21:36
24,15,1029,17:09
9,21,1090,18:10
21,17,1135,18:55
5,7,1131,18:51
15,13,1300,21:40
17,13,1100,18:20
16,12,1147,19:07
2,24,1009,16:49
11,2,999,16:39
12,17,1114,18:34
24,2,1148,19:08
4,13,1160,19:20
4,7,1154,19:14
6,23,1168,19:28
6,14,1025,17:05
8,13,1232,20:32
13,14,1193,19:53
11,17,1131,18:51
18,15,1124,18:44
13,8,1306,21:46
20,3,1234,20:34
5,18,1056,17:36
23,13,1015,16:55
5,17,1191,19:51
19,5,1194,19:54
11,20,1212,20:12
23,17,1322,22:02
5,13,1148,19:08
17,14,1157,19:17
11,13,996,16:36
24,12,1009,16:49
5,17,1154,19:14
23,19,1124,18:44
3,14,1145,19:05
19,11,1176,19:36
1,14,1243,20:43
3,23,1154,19:14
23,24,1079,17:59
5,19,1120,18:40
11,13,1100,18:20
11,4,1106,18:26
14,13,1198,19:58
8,13,1131,18:51
3,2,1198,19:58
5,15,1133,18:53
11,19,1135,18:55
2,24,1037,17:17
5,12,1127,18:47
8,14,1126,18:46
5,24,1167,19:27
4,17,1128,18:48
11,13,1202,20:02
1,12,1374,22:54
18,22,1120,18:40
11,16,1109,18:29
7,23,1027,17:07
18,23,1105,18:25
3,11,1093,18:13
8,16,1279,21:19
12,15,1166,19:26
3,20,1135,18:55
21,12,1166,19:26
9,16,1054,17:34
17,21,1244,20:44
3,24,1141,19:01
3,13,1030,17:10
12,17,1130,18:50
6,13,1017,16:57
21,11,1196,19:56
11,14,996,16:36
15,18,1181,19:41
6,11,1238,20:38
3,15,1041,17:21
14,13,1095,18:15
7,23,1152,19:12
22,23,1213,20:13
12,4,1216,20:16
14,13,1231,20:31
7,14,1135,18:55
21,12,1233,20:33
12,16,1108,18:28
11,12,1186,19:46
12,6,1116,18:36
11,22,1098,18:18
12,3,1173,19:33
23,17,1035,17:15
11,15,1023,17:03
13,8,1142,19:02
17,3,1183,19:43
9,10,1046,17:26
8,18,1123,18:43
10,17,1055,17:35
5,24,1098,18:18
22,12,1142,19:02
7,17,1047,17:27
23,24,1207,20:07
13,21,1138,18:58
23,12,1234,20:34
11,7,1115,18:35
11,14,1114,18:34
2,6,1069,17:49
22,16,1016,16:56
5,13,1319,21:59
5,15,1008,16:48
13,7,1070,17:50
11,12,1089,18:09
19,22,1041,17:21
15,7,1212,20:12
2,17,1067,17:47
15,11,1021,17:01
21,7,1123,18:43
17,15,1086,18:06
5,2,1048,17:28
24,19,1231,20:31
8,17,1019,16:59
11,3,1045,17:25
21,11,1172,19:32
3,8,1085,18:05
14,13,1076,17:56
5,22,1088,18:08
7,22,1259,20:59
14,19,1011,16:51
14,24,1079,17:59
9,22,1009,16:49
4,14,1362,22:42
7,8,1172,19:32
11,17,1096,18:16
20,2,1103,18:23
11,7,1176,19:36
5,18,1092,18:12
1,16,1240,20:40
18,2,1085,18:05
2,16,1213,20:13
11,24,1283,21:23
21,3,1146,19:06
16,7,1046,17:26
14,19,1027,17:07
3,20,1016,16:56
8,21,1203,20:03
8,7,1160,19:20
9,13,1160,19:20
13,19,1065,17:45
11,21,1203,20:03
13,19,1035,17:15
15,4,1115,18:35
11,5,1084,18:04
15,7,1087,18:07
11,21,1046,17:26
9,20,1198,19:58
11,5,1073,17:53
9,17,1010,16:50
5,19,1116,18:36
8,2,1193,19:53
4,18,1136,18:56
11,14,1172,19:32
2,18,996,16:36
4,2,1099,18:19
4,24,998,16:38
23,9,1043,17:23
5,21,1079,17:59
13,3,1340,22:20
15,11,1229,20:29
17,13,1246,20:46
21,4,1175,19:35
7,24,1271,21:11
5,13,1278,21:18
6,18,1170,19:30
5,4,1080,18:00
11,24,1054,17:34
2,19,1112,18:32
24,14,1171,19:31
6,17,1194,19:54
16,15,1040,17:20
11,16,1007,16:47
5,12,1122,18:42
12,3,1200,20:00
13,20,1103,18:23
15,13,1064,17:44
20,12,1078,17:58
12,17,1082,18:02
12,17,1150,19:10
22,14,1170,19:30
22,23,1145,19:05
13,2,1329,22:09
11,12,1206,20:06
12,11,1170,19:30
4,13,1078,17:58
11,7,1063,17:43
18,7,1182,19:42
15,12,1162,19:22
7,14,1106,18:26
12,13,1127,18:47
7,11,1156,19:16
8,12,1081,18:01
16,18,1172,19:32
8,11,1255,20:55
20,9,1058,17:38
8,18,1122,18:42
13,3,1088,18:08
5,12,1202,20:02
11,18,1118,18:38
11,12,1108,18:28
12,13,1101,18:21
23,7,1147,19:07
22,11,1144,19:04
3,11,1096,18:16
12,9,1254,20:54
4,3,993,16:33
12,7,1030,17:10
11,15,1072,17:52
16,21,1042,17:22
8,2,1251,20:51
14,7,1146,19:06
24,4,1085,18:05
5,24,1034,17:14
12,4,1287,21:27
9,22,1118,18:38
0,13,1050,17:30
24,23,1119,18:39
11,13,1118,18:38
11,20,1106,18:26
11,17,1139,18:59
7,9,1106,18:26
23,17,1107,18:27
7,15,1169,19:29
15,11,1053,17:33
20,14,1094,18:14
22,4,1390,23:10
14,13,1303,21:43
11,4,994,16:34
7,2,1106,18:26
19,5,1153,19:13
20,17,1047,17:27
6,12,1166,19:26
6,3,1041,17:21
11,4,1269,21:09
14,3,1104,18:24
3,5,1224,20:24
13,5,1036,17:16
3,14,1143,19:03
7,18,1100,18:20
5,12,1015,16:55
23,22,1214,20:14
6,7,1020,17:00
13,12,1128,18:48
7,15,1271,21:11
15,5,1032,17:12
3,7,1231,20:31
11,17,1161,19:21
12,13,1277,21:17
4,22,1188,19:48
18,15,1125,18:45
8,5,1058,17:38
9,4,1117,18:37
8,19,1150,19:10
5,11,1098,18:18
11,4,1216,20:16
3,13,1275,21:15
24,15,1123,18:43
9,5,1159,19:19
1,12,1128,18:48
4,11,1238,20:38
22,18,1095,18:15
15,2,1013,16:53
2,18,1076,17:56
21,9,1130,18:50
20,13,1100,18:20
17,3,1237,20:37
11,17,1102,18:22
9,22,1113,18:33
8,18,1161,19:21
11,16,1012,16:52
13,3,1008,16:48
14,22,1338,22:18
15,3,1275,21:15
20,18,1028,17:08
22,11,1118,18:38
5,11,1056,17:36
22,20,1010,16:50
8,20,1075,17:55
6,15,1159,19:19
5,24,1234,20:34
18,9,1076,17:56
14,15,1072,17:52
6,9,1083,18:03
22,14,1141,19:01
3,22,1166,19:26
7,18,1064,17:44
22,11,1017,16:57
11,14,1197,19:57
11,24,1149,19:09
13,21,1181,19:41
12,9,1050,17:30
6,3,1006,16:46
12,13,1261,21:01
11,14,1200,20:00
6,19,1350,22:30
8,2,1132,18:52
13,12,1151,19:11
9,15,1202,20:02
2,15,1034,17:14
11,2,1062,17:42
11,15,1025,17:05
24,16,1132,18:52
15,3,1170,19:30
5,17,994,16:34
4,23,1175,19:35
5,2,1064,17:44
21,4,1198,19:58
8,11,1103,18:23
5,12,1194,19:54
13,23,1123,18:43
12,15,1012,16:52
11,2,1153,19:13
5,18,1238,20:38
11,12,1037,17:17
4,13,1126,18:46
24,3,1101,18:21
5,13,1065,17:45
9,17,1171,19:31
7,16,1049,17:29
4,18,1062,17:42
24,7,1305,21:45
11,12,1037,17:17
2,17,1052,17:32
20,10,1028,17:08
4,7,1225,20:25
7,23,1143,19:03
5,12,1191,19:51
8,10,1026,17:06
3,17,1291,21:31
15,17,1267,21:07
8,23,1041,17:21
14,4,1070,17:50
13,12,1172,19:32
22,3,1082,18:02
15,7,1142,19:02
20,4,1236,20:36
6,15,1116,18:36
19,18,1084,18:04
14,15,1094,18:14
11,19,1141,19:01
13,20,1048,17:28
21,12,1021,17:01
3,5,1109,18:29
23,17,1004,16:44
23,5,1340,22:20
18,23,998,16:38
1,3,1310,21:50
7,23,1032,17:12
13,24,1130,18:50
1,15,1142,19:02
14,13,1179,19:39
20,19,1103,18:23
21,11,1214,20:14
5,3,1049,17:29
11,23,1060,17:40
12,24,1115,18:35
15,22,1171,19:31
1,4,1319,21:59
13,4,1228,20:28
8,11,1103,18:23
13,23,1135,18:55
11,2,1102,18:22
9,24,1206,20:06
21,17,1150,19:10
5,18,1184,19:44
13,21,1078,17:58
9,11,1170,19:30
13,7,1049,17:29
21,23,1111,18:31
5,4,1011,16:51
20,2,1122,18:42
15,3,1038,17:18
8,24,1001,16:41
13,22,1038,17:18
15,19,1131,18:51
21,13,1055,17:35
5,7,1297,21:37
5,14,1114,18:34
17,16,1074,17:54
13,14,1154,19:14
24,20,1075,17:55
12,18,1163,19:23
15,19,1110,18:30
19,6,1042,17:22
6,9,1157,19:17
2,14,1027,17:07
11,14,1020,17:00
16,17,1261,21:01
9,22,1050,17:30
22,15,1149,19:09
9,13,1161,19:21
15,24,1274,21:14
7,3,1144,19:04
5,12,1109,18:29
19,4,1008,16:48
21,20,1193,19:53
12,2,1105,18:25
11,15,1139,18:59
14,11,1288,21:28
20,3,1117,18:37
7,18,1130,18:50
24,13,1153,19:13
11,18,1091,18:11
11,4,1057,17:37
11,5,1121,18:41
5,17,1065,17:45
10,2,1162,19:22
11,22,1107,18:27
3,13,1025,17:05
4,20,1201,20:01
11,3,1192,19:52
4,2,1113,18:33
4,2,1165,19:25
20,18,1070,17:50
9,13,1148,19:08
14,9,1024,17:04
3,17,1152,19:12
7,17,1138,18:58
1,13,1431,23:51
20,12,1283,21:23
11,4,1090,18:10
7,13,1231,20:31
3,18,1121,18:41
3,12,1077,17:57
6,20,1087,18:07
4,23,1162,19:22
